1784765432.191115098 101.71 13826489404 0
1784765433.220612409 101.70 13906785194 0
1784765434.252737366 101.71 13987580225 0
1784765435.282036473 101.71 14067367115 0
1784765436.312463767 101.71 14147453000 0
1784765437.343875093 101.71 14228140767 0
1784765438.373832659 101.72 14309504617 0
1784765439.403238291 101.71 14388696902 0
1784765440.435595835 101.71 14467709296 0
1784765441.465224503 101.71 14549094964 0
1784765442.494085837 101.72 14629397315 0
1784765443.526123197 101.74 14708388087 0
1784765444.557389106 101.76 14789109072 0
1784765445.588144243 101.87 14868810821 0
1784765446.618662708 101.97 14948373388 0
1784765447.649097219 102.10 15029784858 0
1784765448.680604354 102.15 15108604878 0
1784765449.710630058 102.19 15187718325 0
1784765450.742884502 102.20 15267449035 0
1784765451.774553513 102.20 15347873144 0
1784765452.805010235 102.20 15429077090 0
1784765453.834226044 102.20 15509666748 0
1784765454.863309536 102.20 15589332581 0
1784765455.894493599 102.20 15669397593 0
1784765456.924466913 102.20 15748834785 0
1784765457.954674129 102.21 15829071877 0
1784765458.985762272 102.20 15909691426 0
1784765460.015611696 102.20 15989227199 0
1784765461.045502513 102.20 16068578274 0
1784765462.076403641 102.22 16149437969 0
1784765463.106227701 102.20 16228508861 0
1784765464.136045774 102.21 16308938982 0
1784765465.165605912 102.24 16388839864 0
1784765466.196538753 102.36 16468575136 0
1784765467.226709216 102.40 16549724061 0
1784765468.259206607 102.44 16630431008 0
1784765469.289017255 102.51 16710807436 0
1784765470.320462156 102.64 16789884295 0
1784765471.350409862 102.61 16870402912 0
1784765472.380650576 102.64 16950227809 0
1784765473.409371221 102.68 17030176098 0
1784765474.439909242 102.68 17110302676 0
1784765475.470793662 102.68 17188858825 0
1784765476.499057258 102.69 17269881719 0
1784765477.530232926 102.69 17348620262 0
1784765478.561284620 102.69 17427802309 0
1784765479.593016141 102.69 17506629394 0
1784765480.624709506 102.69 17586161033 0
1784765481.656188773 102.69 17664830563 0
1784765482.686828306 102.69 17745439920 0
1784765483.718488906 102.69 17824414641 0
1784765484.748837006 102.69 17904294071 0
1784765485.778831460 102.70 17982770588 0
1784765486.811181163 102.69 18061419459 0
1784765487.841387505 102.69 18140540337 0
1784765488.871167632 102.69 18220839377 0
1784765489.901831520 102.69 18299526409 0
1784765490.930587800 102.73 18380153434 0
1784765491.961585319 102.72 18460144842 0
1784765492.993633229 102.72 18540710484 0
1784765494.022654217 102.76 18619656063 0
1784765495.053007297 102.79 18699598416 0
1784765496.083649240 102.81 18778182304 0
1784765497.113648614 102.89 18857295659 0
1784765498.143526347 102.88 18936133364 0
1784765499.174672266 102.90 19015900693 0
1784765500.204378095 102.96 19094822255 0
1784765501.235621523 103.07 19175397327 0
1784765502.266352025 103.11 19255003806 0
1784765503.297450768 103.15 19334596202 0
1784765504.327401808 103.16 19414237805 0
1784765505.358054247 103.17 19493327342 0
1784765506.388092009 103.17 19572823140 0
1784765507.417220433 103.17 19652927396 0
1784765508.449430553 103.18 19731708569 0
1784765509.480142866 103.18 19812906183 0
1784765510.509511833 103.18 19892550792 0
1784765511.542664084 103.18 19971980659 0
1784765512.573183472 103.18 20050941297 0
1784765513.603518375 103.18 20130617597 0
1784765514.634394038 103.18 20210711523 0
1784765515.666145630 103.18 20290607110 0
1784765516.696099208 103.18 20368818261 0
1784765517.726699592 103.18 20448771249 0
1784765518.758314884 103.18 20528311279 0
1784765519.788949663 103.18 20608621945 0
1784765520.820419089 103.18 20689308522 0
1784765521.851056474 103.18 20769487832 0
1784765522.884024221 103.18 20850279583 0
1784765523.914475699 103.18 20930630012 0
1784765524.946889751 103.18 21011260089 0
1784765525.978556268 103.18 21091429466 0
1784765527.010392318 103.18 21171130239 0
1784765528.045160591 103.18 21250762138 0
1784765529.073584876 103.18 21331662281 0
1784765530.105037587 103.19 21412251055 0
1784765531.136017673 103.18 21492665125 0
1784765532.166899764 103.18 21574093897 0
1784765533.196809582 103.20 21654077477 0
1784765534.228061337 103.19 21734380057 0
1784765535.257970607 103.22 21814459061 0
1784765536.287818587 103.20 21894431152 0
1784765537.333380536 103.27 21975475132 0
1784765538.366616300 103.26 22057679469 0
1784765539.399196254 103.24 22137805117 0
1784765540.428670760 103.24 22218678681 0
1784765541.459288985 103.36 22297452805 0
1784765542.490232998 103.40 22378339095 0
1784765543.519814977 103.44 22458709389 0
1784765544.550861436 103.44 22539014425 0
1784765545.580200704 103.47 22619848608 0
1784765546.610364015 103.50 22699486686 0
1784765547.640955706 103.67 22780322029 0
1784765548.671974878 103.58 22861252918 0
1784765549.701032850 103.60 22940152921 0
1784765550.732451380 103.66 23020655182 0
1784765551.765761086 103.62 23101984121 0
1784765552.797323003 103.63 23182313478 0
1784765553.828790138 103.64 23262599304 0
